Date,Open,High,Low,Close,Volume,Ticker,Return,Volatility,Volume_Zscore,Return_Zscore,Manipulation_Flag,stock,sentiment_score,risk_score,event_count,twitter_sentiment,Return_Volatility,Zscore_Product,Sentiment_Diff,Return_smooth,Volatility_smooth,Volume_Zscore_smooth,Return_Zscore_smooth,Return_roll5_mean,Return_roll5_std,Volatility_roll5_mean,Volatility_roll5_std,kmeans_cluster,dbscan_cluster,pga_anomaly,iso_anomaly_score,autoencoder_error
2018-01-25,41.00857612781527,41.11197349291074,40.07330615521337,40.20960235595703,166116000,AAPL,-0.0178509016764087,0.0116509708930977,1.0663007921635277,-0.9562030234456864,0,AAPL,0.5,1.0,0.0,0.5,-0.00020798033584738668,-1.0196000413692956,0.0,-0.011184495203062,0.010201502882618533,1.0841049116304766,-0.622125022937052,-0.00923948835115176,0.007622847478974292,0.00951665404430752,0.0014032603412836664,0,0,0,-0.3032427233893012,0.002716409934052826
2018-01-26,40.41873655870212,40.41873655870212,39.962850235432136,40.3035888671875,156572000,AAPL,0.0023374145906356,0.0081833121533931,0.8931930943308453,0.0555073124144974,0,AAPL,0.5,1.0,0.0,0.5,1.912779322706666e-05,0.049578748133493875,0.0,-0.010480684224071701,0.009954127630537669,1.2401847902337668,-0.5868544816736021,-0.0078794206890462,0.009143186077214243,0.00956494428234704,0.0013381634761845793,0,0,0,-0.3088608473711775,0.003547172668188708
2018-01-29,39.98635497038947,39.98635497038947,39.26022845555082,39.4693717956543,202561600,AAPL,-0.0206983322076403,0.0091082289521289,1.7273458374412745,-1.0988981774637292,0,AAPL,0.5,1.0,0.0,0.5,-0.00018852514867441147,-1.8981771926137756,0.0,-0.012070606431137798,0.009647503999539902,1.2289465746452157,-0.6665312961649726,-0.010382880645238141,0.01080842692867746,0.009579209950675521,0.001331490441476919,0,0,0,-0.2815025587107353,0.0032717428729019385
2018-01-30,38.89834241190866,39.33072813120874,38.70329803527017,39.23673248291016,184192800,AAPL,-0.0058941731818935,0.0089989833703358,1.3941751878238209,-0.3570076452396363,0,AAPL,0.5,1.0,0.0,0.5,-5.304156644573886e-05,-0.49773120085650996,0.0,-0.008085030266299401,0.008763508158619267,1.3382380398653135,-0.4667995034296226,-0.01160691161234978,0.009583809877371353,0.00959391904281554,0.0013228407310507035,0,0,0,-0.30641763044624715,0.0017938819543495772
2018-01-31,39.213234209267384,39.582174502407675,39.12628804991519,39.34482955932617,129915600,AAPL,0.0027549969015154,0.0101296222178279,0.4097031491813148,0.0764338886777776,0,AAPL,0.5,1.0,0.0,0.5,2.790707782363742e-05,0.031315204895459525,0.0,-0.0079458361626728,0.009412278180097534,1.17707472481547,-0.4598239780085292,-0.0078701991147583,0.011013290479041302,0.00961422351735668,0.001331919100687214,0,0,0,-0.3187408777116863,0.004645690412327357
2018-02-01,39.28372874371465,39.624467437367045,39.187380877335194,39.42707443237305,188923200,AAPL,0.0020903603845292,0.0103987449479918,1.4799745019298267,0.0431265229256993,0,AAPL,0.5,2.0,2.0,0.5,2.1737124488105214e-05,0.06382615428692708,0.0,-0.00034960529861630005,0.009842450178718501,1.0946176129783207,-0.07914907787871972,-0.00388194670257072,0.010065259610425837,0.009363778328335499,0.0009013259679661288,0,-1,0,-0.2556254056664294,0.00471580103411535
2018-02-02,39.00878354842047,39.19677840314394,37.62232821802913,37.71632385253906,346375200,AAPL,-0.0433902490728378,0.0170915679505525,4.3358162076246645,-2.2360730923661936,0,AAPL,0.5,1.0,0.0,0.5,-0.0007416073904198048,-9.695201955314745,0.0,-0.0128482972622644,0.012539978372124068,2.075164619578602,-0.7055042269209055,-0.013027479435265398,0.01942459433657591,0.01114542948776738,0.0033802138167450717,0,-1,1,-0.23106096269925053,0.010709750934812691
2018-02-05,37.387336929885954,38.51060165666252,36.658858185507825,36.77400588989258,290954000,AAPL,-0.024984353361974,0.017732489176531,3.330594461697939,-1.313686367038171,0,AAPL,0.5,1.0,0.0,0.5,-0.00044303477557382985,-4.375356538465419,0.0,-0.0220947473500942,0.015074267358358434,3.0487950570841433,-1.1688776454928884,-0.013884683666132139,0.01993558575098071,0.012870281532647802,0.004185301011425143,0,-1,0,-0.2247750846552563,0.009189900963914767
2018-02-06,36.38391663016176,38.47300138641009,36.18887227786028,38.31085586547851,272975200,AAPL,0.0417917476868718,0.0270644892877395,3.004497575927378,2.0327081874123065,0,AAPL,0.5,1.0,0.0,0.5,0.0011310723075872537,6.107266821648009,0.0,-0.008860951582646666,0.020629515471607667,3.556969415083327,-0.505683757330686,-0.004347499492379078,0.03229139845812435,0.01648338271612854,0.006915255992148461,0,-1,1,-0.21753453199670236,0.019164970527427154
2018-02-07,38.32495890960423,38.397806073513465,37.38029082924668,37.4907341003418,206434400,AAPL,-0.0214070332444782,0.0271259460606154,1.797590126226523,-1.1344137774037852,0,AAPL,0.5,1.0,0.0,0.5,-0.0005806860291075164,-2.039211005316377,0.0,-0.001533212973193467,0.023974308174961965,2.7108940546172797,-0.13846398567654994,-0.0091799055215778,0.03276720599236364,0.019882647484686038,0.0071833477394883435,0,-1,0,-0.2860670663887524,0.004579162415540072
2018-02-08,37.66698422861595,37.83383064956318,36.430923723092576,36.45912170410156,217562000,AAPL,-0.027516462960666,0.0281885790509561,1.9994209328487944,-1.440579636325284,0,AAPL,0.5,1.0,0.0,0.5,-0.000775649991369439,-2.8803250803044764,0.0,-0.0023772495060908005,0.027459671466437,2.2671695450008986,-0.1807617421055876,-0.015101270190616838,0.03289626423162618,0.0234406143052789,0.005526083408742057,0,-1,0,-0.2925499573085716,0.005510901952257225
2018-02-09,37.06078818257288,37.25426593663926,35.44924403446056,36.905059814453125,282690400,AAPL,0.0122311808268655,0.0291206476627985,3.1807104747102866,0.551320109746098,0,AAPL,0.5,1.0,0.0,0.5,0.0003561799073591266,1.7535896479878388,0.0,-0.012230771792759568,0.028145057591456666,2.3259071779285345,-0.6745577679943238,-0.003976984210676179,0.030235346290371303,0.0258464302477281,0.004614190853899904,0,-1,0,-0.27754726606593927,0.009039832725280824
2018-02-12,37.39819391405882,38.66996831387416,37.16460137519868,38.39154815673828,243278000,AAPL,0.0402787138066906,0.0345575053002394,2.465854038199304,1.9568845280819456,0,AAPL,0.5,1.0,0.0,0.5,0.0013919318658615362,4.825391615860605,0.0,0.008331143890963365,0.030622244004664668,2.5486618152527947,0.35587500050091986,0.00907562922305674,0.03287137174764622,0.029211433472469777,0.0031061867416444125,0,-1,0,-0.25248713561688263,0.005704189031063511
2018-02-13,38.21222377865812,38.872886607993586,38.14143783260026,38.776145935058594,130196800,AAPL,0.0100177720562386,0.0297948370702761,0.4148035142934848,0.4403981041114657,0,AAPL,0.5,1.0,0.0,0.5,0.00029847788622279384,0.18267868127362394,0.0,0.020842555563264902,0.031157663344437998,2.0204560090676917,0.9828675806465031,0.0027208340969301003,0.027616727008247816,0.0297575030289771,0.002865031191747125,0,0,0,-0.31536846948611813,0.0070742373192246005
2018-02-14,38.469402771500995,39.53118098298525,38.43165339355974,39.49106979370117,162579600,AAPL,0.0184372077575711,0.0270661795122813,1.0021580781426247,0.8623268082428376,0,AAPL,0.5,1.0,2.0,0.5,0.0004990247748716448,0.8641877768795058,0.0,0.022911231206833433,0.030472840627598936,1.2942718768784711,1.0865364801454163,0.01068968229733996,0.024485057448282374,0.029745549719310278,0.0028788465878048573,0,0,0,-0.3068940566495866,0.0036413505717242025
2018-02-15,40.062081842285394,40.840720145877995,39.87568230794668,40.8171272277832,204588800,AAPL,0.0335786657846766,0.025625719844423,1.7641148991603035,1.6211206265773654,0,AAPL,0.5,1.0,0.0,0.5,0.0008604774821476348,2.859843050681217,0.0,0.0206778818661621,0.027495578808993466,1.0603588305321376,0.9746151796438896,0.02290870804640848,0.013376707660224856,0.029232977878003656,0.0034053715574757356,0,0,0,-0.2707131832362631,0.0035158690590867464
2018-02-16,40.66847906045923,41.248919598735064,40.529268955862534,40.68499374389648,160704400,AAPL,-0.0032372068506767,0.0227466546891046,0.968145970538282,-0.2238573486142258,0,AAPL,0.5,1.0,0.0,0.5,-7.36356263895467e-05,-0.21672659003624617,0.0,0.016259555563857,0.0251461846819363,1.2448063159470701,0.7531966954019924,0.019815030510900042,0.017588990207808016,0.027958179283264877,0.004481083432768259,0,0,0,-0.31903998686489604,0.0029526553561164876
2018-02-20,40.595330913677635,41.11678010195988,40.44668077568657,40.54814147949219,135722000,AAPL,-0.0033637037101627,0.0168179857289868,0.5150187963623383,-0.2301965687107878,0,AAPL,0.5,1.0,0.0,0.5,-5.6570720994056235e-05,-0.11855555974417023,0.0,0.0089925850746124,0.0217301200875048,1.0824265553536412,0.38902223641745065,0.011086547007529382,0.015612891875295267,0.02441027536901436,0.004948109046656409,0,0,0,-0.3391768919781828,0.00207045671030665
2018-02-21,40.77938119188139,41.0837561695638,40.349948965647414,40.36410903930664,149886400,AAPL,-0.0045386159135955,0.0184620470623978,0.7719306441390826,-0.2890757146592601,0,AAPL,0.5,1.0,0.0,0.5,-8.379214059494771e-05,-0.22314640262188828,0.0,-0.0037131754914783,0.01934222916016307,0.7516984703465677,-0.24770987732809124,0.008175269413562562,0.017144061078899646,0.0221437173674387,0.004433864622167058,0,0,0,-0.33994550058155937,0.0010853467019999146
2018-02-22,40.53633515203061,41.04362776911197,40.515100450922425,40.70149993896485,123967600,AAPL,0.00835868566626,0.0140149767705808,0.3018191815881887,0.3572552195527215,0,AAPL,0.5,1.0,0.0,0.5,0.0001171467854452206,0.10782647798351107,0.0,0.0001521220141672668,0.01643166985398847,0.5295895406965365,-0.054005687939108794,0.0061595649953003415,0.0162025172623321,0.0195334768190986,0.00464800046991773,0,0,0,-0.35285265872851007,0.0005941489040350219
2018-02-23,40.977572424114385,41.44475397061122,40.946897669942075,41.40936279296875,135249600,AAPL,0.01739156677433,0.0144223611778714,0.506450473179589,0.8099259157488488,0,AAPL,0.5,1.0,0.0,0.5,0.0002508274574684551,0.4101873632714164,0.0,0.007070545508998167,0.015633128336950002,0.5267334329689535,0.2927018068807701,0.002922145193231021,0.00964407335539135,0.01729280508578828,0.0035468529152449363,0,0,0,-0.33713259620539954,0.0014962624862906277
2018-02-26,41.60992889501946,42.32721780967406,41.57689592395623,42.228118896484375,152648800,AAPL,0.0197722458954294,0.0145680555596619,0.8220346576023059,0.9292304501797144,0,AAPL,0.5,1.0,0.0,0.5,0.00028804317674391245,0.7638596349471181,0.0,0.015174166112006468,0.01433513116937137,0.5434347707900279,0.6988038618270949,0.007524035742452241,0.011315187763301319,0.01565708525989974,0.001911972159187618,0,0,0,-0.3097393675537635,0.0017809663006152895
2018-02-27,42.25877797888751,42.58438754419969,42.0369837124594,42.091251373291016,155712400,AAPL,-0.0032411465812357,0.0106272389841466,0.8776017932980525,-0.2240547829160434,0,AAPL,0.5,1.0,0.0,0.5,-3.444443930144151e-05,-0.19663087928412554,0.0,0.011307555362841235,0.01320588524055997,0.7353623080266493,0.5050338610041732,0.007548547168237642,0.011285800508817495,0.014418935910931702,0.002779799667101282,0,0,0,-0.3289838937090461,0.0022692348405426647
2018-02-28,42.296533475796856,42.61742666505022,42.011035062021165,42.027549743652344,151128400,AAPL,-0.0015134173387654,0.0104377358735229,0.794457861313034,-0.1374719540632723,0,AAPL,0.5,1.0,0.0,0.5,-1.5796650448443177e-05,-0.10921567461563098,0.0,0.005005893991809434,0.011877676805777136,0.8313647707377975,0.18923457106679956,0.008153586883203662,0.010531696166515902,0.01281407367315672,0.0020937070413765747,0,0,0,-0.33053129380300456,0.0014721486251419282
2018-03-01,42.126657594237145,42.419237905595054,40.739269228248325,41.2913932800293,195208000,AAPL,-0.0175160452634818,0.0132505069808344,1.5939672994297054,-0.9394221443715708,0,AAPL,0.5,1.0,0.0,0.5,-0.0002320964800403769,-1.4974081784884155,0.0,-0.0074235363944943,0.01143849394616797,1.0886756513469307,-0.43364962711696214,0.002978640697255301,0.01556160423504958,0.01266117971520744,0.002010339503118824,0,0,0,-0.3100339623390969,0.0026460791947417045
2018-03-02,40.77229226346059,41.59811992782336,40.68970805689516,41.57688522338867,153816000,AAPL,0.0069140787142547,0.0129143961833936,0.8432051631461351,0.284860683759508,0,AAPL,0.5,1.0,0.0,0.5,8.929115175905383e-05,0.24019599932335556,0.0,-0.0040384612959975,0.012200879679250301,1.0772101079629584,-0.26401113822511174,0.0008831430852402412,0.013733661097335557,0.01235958671631188,0.0017799878104649764,0,0,0,-0.33020642806819467,0.0017832722360669783
2018-03-05,41.3409366759555,41.937891845850366,41.17813006592543,41.72081756591797,113605600,AAPL,0.0034618356270788,0.0127905307880432,0.1138747175330487,0.1118561613913278,0,AAPL,0.5,1.0,0.0,0.5,4.4278715171296226e-05,0.012737588782768561,0.0,-0.0023800436407161,0.012985144650757069,0.8503490600362964,-0.18090176640691166,-0.002378938968429879,0.009368822527043179,0.012004081761988139,0.0013555336329085124,0,0,0,-0.3356510414604384,0.0025998459253947165
2018-03-06,41.978008916032,42.05823132629341,41.55801676781215,41.685428619384766,95154000,AAPL,-0.0008482323357467,0.0112841964775373,-0.2207977465626684,-0.1041371016708623,0,AAPL,0.5,1.0,0.0,0.5,-9.571620335166148e-06,0.022993237382493887,0.0,0.003175894001862267,0.012329707816324703,0.24542737803883855,0.09752658115999117,-0.001900356119332079,0.009374883936394013,0.012135473260666281,0.0012130649073766218,0,0,0,-0.3478351979036322,0.0016793745097183953
2018-03-07,41.27723102212656,41.49194710116886,41.11914442776275,41.298465728759766,126814000,AAPL,-0.009282929393823,0.0081341142910851,0.3534467749568966,-0.5268306081836069,0,AAPL,0.5,1.0,0.0,0.5,-7.550840864542961e-05,-0.18620657941107627,0.0,-0.0022231087008303,0.010736280518888535,0.08217458197575904,-0.17303718282104716,-0.0034542585303435993,0.009922618080703527,0.01167474894417872,0.0021185686657955727,0,0,0,-0.34063249098904136,0.0009483131579777663
2018-03-08,41.4046481035812,41.79160729706051,41.307911005454166,41.74913787841797,95096400,AAPL,0.0109125639828397,0.0097126587358484,-0.2218424870692864,0.4852393988787953,0,AAPL,0.5,1.0,0.0,0.5,0.00010599000989843263,-0.10764671507127745,0.0,0.000260467417756667,0.009710323168156934,-0.029731152891685996,-0.04857610365855799,0.002231463318920701,0.007759960962579962,0.01096717929518152,0.0020504172332353513,0,0,0,-0.34151489905823385,0.0012702598624308825
2018-03-09,41.989801249581454,42.47113924353267,41.85530758048852,42.4664192199707,128740800,AAPL,0.017180746190295,0.0119095489309553,0.3883947959317512,0.7993609255307961,0,AAPL,0.5,1.0,0.0,0.5,0.00020461493742364215,0.3104676235473493,0.0,0.006270126926437233,0.009918773985962937,0.1733330279397872,0.2525899054086615,0.0042847968141287605,0.010263299369331591,0.010766209844693859,0.0018514390782535606,0,0,0,-0.3277832627029041,0.001715524040308567
2018-03-12,42.53956452574493,43.03506260368419,42.520691631636566,42.876976013183594,128828400,AAPL,0.0096677987161162,0.0086415674948127,0.3899836721188994,0.4228596605486725,0,AAPL,0.5,1.0,0.0,0.5,8.35449351315817e-05,0.16490836321172261,0.0,0.012587036296416965,0.010087925053872135,0.1855119936604548,0.5691533283194213,0.0055259894319362405,0.010511159600241541,0.00993641718604776,0.001634377342709495,0,0,0,-0.32226847569529365,0.002271373521113718
2018-03-13,43.082251622332656,43.29696769404827,42.29181867748533,42.46406173706055,126774000,AAPL,-0.0096302098356023,0.0102757487529332,0.3527212607161896,-0.5442341007652934,0,AAPL,0.5,1.0,0.0,0.5,-9.895761670867536e-05,-0.19196293814667606,0.0,0.005739445023602967,0.010275621726233735,0.3770332429222801,0.22599549510472505,0.0037695939319651204,0.012405572859597602,0.009734727641126938,0.0014815533001307831,0,0,0,-0.331379059134446,0.0012072386305088066
2018-03-14,42.54663877113083,42.59382819862952,41.954400115006315,42.103050231933594,117473600,AAPL,-0.0085015773423265,0.0111560939704896,0.1840319446094125,-0.4876742002896549,0,AAPL,0.5,1.0,0.0,0.5,-9.484439572837967e-05,-0.0897476314151453,0.0,-0.0028213294872708656,0.01002447007274517,0.3089122924815006,-0.20301621350209195,0.003925864342264421,0.012203320541621241,0.01033912357700784,0.0012660813198488267,0,0,0,-0.33870568015104735,0.0019345289137278647
2018-03-15,42.11720816294422,42.52776375711934,42.01575107031442,42.1525993347168,90975200,AAPL,0.0011768530429565,0.0111155644061437,-0.2965922192893254,-0.0026526697087024,0,AAPL,0.5,1.0,0.0,0.5,1.3081385795549174e-05,0.0007867611959456131,0.0,-0.005651644711657432,0.010849135709855504,0.08005366201209234,-0.3448536569212169,0.0019787221542877805,0.011570116753098643,0.010619704711066899,0.0012478602619956575,0,0,0,-0.34759797694305766,0.0016907334577617732
2018-03-16,42.15261385813896,42.26351103499883,41.90958479403939,42.00396728515625,157618800,AAPL,-0.0035260470743528,0.0103594291149716,0.9121798020101466,-0.2383321882115404,0,AAPL,0.5,1.0,0.0,0.5,-3.652783472281083e-05,-0.21740180825544791,0.0,-0.0036169237912409328,0.010877029163868302,0.26653984244341133,-0.2428863527366326,-0.002162636498641779,0.007888553396054467,0.01030968074787016,0.001018834127745249,0,0,0,-0.33040945351337964,0.001705929761024979
2018-03-19,41.838792742025426,41.8741839178001,40.97521204989259,41.3621711730957,133787200,AAPL,-0.015279416529956,0.0114716666661151,0.4799256725393422,-0.8273365015047712,0,AAPL,0.5,1.0,0.0,0.5,-0.0001752803732843843,-0.3970600269010238,0.0,-0.005876203520450766,0.010982220062410135,0.3651710850867212,-0.35610711980833804,-0.007152079547856219,0.006255699602005686,0.01087570058213064,0.0005286324585016351,0,0,0,-0.3236976050285352,0.0021514850833898483
2018-03-20,41.348018646240234,41.71610131069404,41.277232687616795,41.348018646240234,78597600,AAPL,-0.0003421611209972,0.0082264983223671,-0.5210953459336894,-0.0787760229226007,0,AAPL,0.5,1.0,0.0,0.5,-2.8147878878627123e-06,0.041049818916132866,0.0,-0.006382541575101999,0.010019198034484603,0.29033670953859986,-0.38148157087963747,-0.005294469804935199,0.006699167849714441,0.01046585049601742,0.0013168384539370983,0,0,0,-0.3286561060885105,0.003416299493907939
2018-03-21,41.30081712332717,41.31261538072816,40.408923588716824,40.411285400390625,148219600,AAPL,-0.0226548520707602,0.0084897089973425,0.7416984657288234,-1.196946540767079,0,AAPL,0.5,1.0,0.0,0.5,-0.00019233310145859623,-0.887773412846365,0.0,-0.0127588099072378,0.009395957995274902,0.2335095974448255,-0.7010196883981502,-0.008125124750621939,0.010374845734588847,0.009932573501388,0.0014952450851615125,0,0,0,-0.30740510761806566,0.0017448531506608386
2018-03-22,40.111635863222695,40.743982276911176,39.78130618447849,39.840293884277344,165963200,AAPL,-0.0141295064102999,0.0087647739714981,1.0635293277640272,-0.7697103013810224,0,AAPL,0.5,1.0,0.0,0.5,-0.00012384193001511212,-0.8186094794008055,0.0,-0.0123755065340191,0.00849366043040257,0.42804414918638717,-0.6818109550235674,-0.011186396641273218,0.009127137782000142,0.009462415414458882,0.0013966098763211212,0,0,0,-0.30712649359200644,0.0027571145153270837
2018-03-23,39.73175413009464,40.09275855754703,38.917724609375,38.917724609375,164115200,AAPL,-0.0231566884918594,0.0102415359093972,1.0300105698433653,-1.2220953985232843,0,AAPL,0.5,1.0,0.0,0.5,-0.00023716005673210292,-1.2587711778359225,0.0,-0.019980348990973163,0.009165339626079268,0.9450794544454054,-1.0629174135571284,-0.01511252492477454,0.009229749338073936,0.009438836773344,0.0013785583041435062,0,0,0,-0.28136756093647575,0.0030964975972031677
2018-03-26,39.656248893462184,40.84308101598845,39.27164797412221,40.76521682739258,150164800,AAPL,0.0474717429284787,0.0245149281456005,0.7769802232544032,2.3173535148164057,0,AAPL,0.5,1.0,0.0,0.5,0.001163766366838074,1.800537851301427,0.0,0.0033951826754398027,0.01450707934216527,0.9568400402872653,0.10851593830403305,-0.002562293033087598,0.02945324353368824,0.01204748906924108,0.00701306801048816,0,0,0,-0.3013731233935965,0.0048338159055670415
