Date,Open,High,Low,Close,Volume,Ticker,Return,Volatility,Volume_Zscore,Return_Zscore,Manipulation_Flag
2018-01-02 00:00:00-05:00,39.98634929298193,40.48923340934084,39.774853761275736,40.47983169555664,102223600,AAPL,,,-0.09257035966011895,,0
2018-01-03 00:00:00-05:00,40.54327682411795,41.01796292499163,40.40933289402016,40.4727783203125,118071600,AAPL,-0.0001742441840467679,,0.1948783825079817,-0.07036109131405792,0
2018-01-04 00:00:00-05:00,40.54562274822063,40.76416773683325,40.43752815722298,40.660770416259766,89738400,AAPL,0.00464490217250324,,-0.3190251196119848,0.17114395122896622,0
2018-01-05 00:00:00-05:00,40.75713782259662,41.21067204985768,40.665490805467456,41.12372589111328,94640000,AAPL,0.011385801845711807,,-0.23012060455575298,0.5089550783269899,0
2018-01-08 00:00:00-05:00,40.97098159790039,41.26707113013924,40.87228150144981,40.97098159790039,82271200,AAPL,-0.003714262020355963,,-0.4544641180671616,-0.24776432726245856,0
2018-01-09 00:00:00-05:00,41.017976757349864,41.13782174424207,40.750085221111235,40.966278076171875,86336000,AAPL,-0.00011480129460106347,,-0.3807373609265195,-0.06738219080298435,0
2018-01-10 00:00:00-05:00,40.69133554284617,40.959227069190455,40.653735851431975,40.95687484741211,95839600,AAPL,-0.00022953583291807078,,-0.20836243247695102,-0.07313195798317013,0
2018-01-11 00:00:00-05:00,41.027372446778855,41.23886801693427,41.00387532945304,41.18951797485352,74670800,AAPL,0.005680197239368079,0.005061749558533659,-0.5923190789438925,0.22302637202906198,0
2018-01-12 00:00:00-05:00,41.401008705572366,41.67830193296904,41.2764628718352,41.61485290527344,101672400,AAPL,0.010326290554785844,0.005658935688654284,-0.10256794589706097,0.4558590940055945,0
2018-01-16 00:00:00-05:00,41.80519391095226,42.15533427468017,41.39160810901401,41.403358459472656,118263600,AAPL,-0.005082186552051504,0.0065908450403170315,0.19836085086337513,-0.31631602662592856,0
2018-01-17 00:00:00-05:00,41.39396122603157,42.12244000488861,41.14017227430858,42.08719253540039,137547200,AAPL,0.016516391456434576,0.007887491648586797,0.5481240111657972,0.7660676809613362,0
2018-01-18 00:00:00-05:00,42.150639532127954,42.3221867851627,41.887448855050266,42.12479019165039,124773600,AAPL,0.0008933277319074229,0.007376348950487624,0.31643829353843417,-0.016861159603158614,0
2018-01-19 00:00:00-05:00,41.972037930006024,42.19998109045829,41.69004746331659,41.936790466308594,129700400,AAPL,-0.004462923719892209,0.007941860963195544,0.4057998825663114,-0.2852825021049988,0
2018-01-22 00:00:00-05:00,41.66420274454242,41.77699822657557,41.499708586222475,41.59370422363281,108434400,AAPL,-0.008181032426680668,0.009036900610486585,0.02008023649445194,-0.47161052266658327,0
2018-01-23 00:00:00-05:00,41.664204031032014,42.16708823668298,41.55140854551602,41.60310363769531,130756400,AAPL,0.00022598165366471967,0.008925437909635752,0.4249534585209753,-0.050304311375852014,0
2018-01-24 00:00:00-05:00,41.65245342158767,41.66420377297994,40.70073233007495,40.940425872802734,204420400,AAPL,-0.015928565586442067,0.010028099845122259,1.7610604842069273,-0.8598677339896175,0
2018-01-25 00:00:00-05:00,41.00857612781527,41.11197349291074,40.07330615521337,40.20960235595703,166116000,AAPL,-0.017850901676408792,0.011650970893097773,1.0663007921635277,-0.9562030234456864,0
2018-01-26 00:00:00-05:00,40.41873655870212,40.41873655870212,39.962850235432136,40.3035888671875,156572000,AAPL,0.0023374145906356336,0.008183312153393192,0.8931930943308453,0.05550731241449749,0
2018-01-29 00:00:00-05:00,39.98635497038947,39.98635497038947,39.26022845555082,39.4693717956543,202561600,AAPL,-0.02069833220764039,0.009108228952128948,1.7273458374412745,-1.0988981774637292,0
2018-01-30 00:00:00-05:00,38.89834241190866,39.33072813120874,38.70329803527017,39.23673248291016,184192800,AAPL,-0.005894173181893558,0.008998983370335892,1.3941751878238207,-0.3570076452396363,0
2018-01-31 00:00:00-05:00,39.213234209267384,39.582174502407675,39.12628804991519,39.34482955932617,129915600,AAPL,0.002754996901515483,0.01012962221782793,0.40970314918131484,0.07643388867777762,0
2018-02-01 00:00:00-05:00,39.28372874371465,39.624467437367045,39.187380877335194,39.42707443237305,188923200,AAPL,0.002090360384529255,0.010398744947991817,1.4799745019298267,0.043126522925699386,0
2018-02-02 00:00:00-05:00,39.00878354842047,39.19677840314394,37.62232821802913,37.71632385253906,346375200,AAPL,-0.04339024907283784,0.01709156795055256,4.3358162076246645,-2.2360730923661936,0
2018-02-05 00:00:00-05:00,37.387336929885954,38.51060165666252,36.658858185507825,36.77400588989258,290954000,AAPL,-0.02498435336197402,0.017732489176531044,3.330594461697939,-1.313686367038171,0
2018-02-06 00:00:00-05:00,36.38391663016176,38.47300138641009,36.18887227786028,38.31085586547851,272975200,AAPL,0.04179174768687188,0.027064489287739576,3.004497575927378,2.0327081874123065,0
2018-02-07 00:00:00-05:00,38.32495890960423,38.397806073513465,37.38029082924668,37.4907341003418,206434400,AAPL,-0.021407033244478235,0.02712594606061547,1.797590126226523,-1.1344137774037852,0
2018-02-08 00:00:00-05:00,37.66698422861595,37.83383064956318,36.430923723092576,36.45912170410156,217562000,AAPL,-0.02751646296066601,0.028188579050956182,1.9994209328487944,-1.4405796363252839,0
2018-02-09 00:00:00-05:00,37.06078818257288,37.25426593663926,35.44924403446056,36.905059814453125,282690400,AAPL,0.012231180826865584,0.029120647662798503,3.1807104747102866,0.551320109746098,0
2018-02-12 00:00:00-05:00,37.39819391405882,38.66996831387416,37.16460137519868,38.39154815673828,243278000,AAPL,0.04027871380669068,0.03455750530023941,2.465854038199304,1.9568845280819456,0
2018-02-13 00:00:00-05:00,38.21222377865812,38.872886607993586,38.14143783260026,38.776145935058594,130196800,AAPL,0.01001777205623866,0.029794837070276154,0.41480351429348483,0.4403981041114657,0
2018-02-14 00:00:00-05:00,38.469402771500995,39.53118098298525,38.43165339355974,39.49106979370117,162579600,AAPL,0.018437207757571183,0.02706617951228137,1.0021580781426247,0.8623268082428376,0
2018-02-15 00:00:00-05:00,40.062081842285394,40.840720145877995,39.87568230794668,40.8171272277832,204588800,AAPL,0.03357866578467661,0.02562571984442302,1.7641148991603035,1.6211206265773654,0
2018-02-16 00:00:00-05:00,40.66847906045923,41.248919598735064,40.529268955862534,40.68499374389648,160704400,AAPL,-0.0032372068506767437,0.022746654689104674,0.9681459705382821,-0.22385734861422588,0
2018-02-20 00:00:00-05:00,40.595330913677635,41.11678010195988,40.44668077568657,40.54814147949219,135722000,AAPL,-0.003363703710162702,0.016817985728986833,0.5150187963623383,-0.23019656871078786,0
2018-02-21 00:00:00-05:00,40.77938119188139,41.0837561695638,40.349948965647414,40.36410903930664,149886400,AAPL,-0.004538615913595501,0.018462047062397853,0.7719306441390826,-0.28907571465926013,0
2018-02-22 00:00:00-05:00,40.53633515203061,41.04362776911197,40.515100450922425,40.70149993896485,123967600,AAPL,0.00835868566626008,0.014014976770580874,0.30181918158818877,0.3572552195527215,0
2018-02-23 00:00:00-05:00,40.977572424114385,41.44475397061122,40.946897669942075,41.40936279296875,135249600,AAPL,0.01739156677433007,0.014422361177871481,0.506450473179589,0.8099259157488488,0
2018-02-26 00:00:00-05:00,41.60992889501946,42.32721780967406,41.57689592395623,42.228118896484375,152648800,AAPL,0.019772245895429474,0.014568055559661978,0.8220346576023059,0.9292304501797144,0
2018-02-27 00:00:00-05:00,42.25877797888751,42.58438754419969,42.0369837124594,42.091251373291016,155712400,AAPL,-0.0032411465812357543,0.010627238984146643,0.8776017932980525,-0.2240547829160434,0
2018-02-28 00:00:00-05:00,42.296533475796856,42.61742666505022,42.011035062021165,42.027549743652344,151128400,AAPL,-0.0015134173387654215,0.010437735873522954,0.794457861313034,-0.13747195406327234,0
2018-03-01 00:00:00-05:00,42.126657594237145,42.419237905595054,40.739269228248325,41.2913932800293,195208000,AAPL,-0.017516045263481828,0.013250506980834477,1.5939672994297054,-0.9394221443715707,0
2018-03-02 00:00:00-05:00,40.77229226346059,41.59811992782336,40.68970805689516,41.57688522338867,153816000,AAPL,0.006914078714254757,0.012914396183393621,0.8432051631461351,0.284860683759508,0
2018-03-05 00:00:00-05:00,41.3409366759555,41.937891845850366,41.17813006592543,41.72081756591797,113605600,AAPL,0.003461835627078802,0.01279053078804321,0.11387471753304873,0.11185616139132784,0
2018-03-06 00:00:00-05:00,41.978008916032,42.05823132629341,41.55801676781215,41.685428619384766,95154000,AAPL,-0.0008482323357467125,0.011284196477537327,-0.22079774656266843,-0.10413710167086233,0
2018-03-07 00:00:00-05:00,41.27723102212656,41.49194710116886,41.11914442776275,41.298465728759766,126814000,AAPL,-0.009282929393823025,0.008134114291085173,0.3534467749568966,-0.5268306081836069,0
2018-03-08 00:00:00-05:00,41.4046481035812,41.79160729706051,41.307911005454166,41.74913787841797,95096400,AAPL,0.010912563982839796,0.009712658735848421,-0.22184248706928647,0.4852393988787953,0
2018-03-09 00:00:00-05:00,41.989801249581454,42.47113924353267,41.85530758048852,42.4664192199707,128740800,AAPL,0.017180746190295082,0.011909548930955381,0.3883947959317512,0.7993609255307961,0
2018-03-12 00:00:00-04:00,42.53956452574493,43.03506260368419,42.520691631636566,42.876976013183594,128828400,AAPL,0.009667798716116227,0.008641567494812702,0.38998367211889945,0.4228596605486725,0
2018-03-13 00:00:00-04:00,43.082251622332656,43.29696769404827,42.29181867748533,42.46406173706055,126774000,AAPL,-0.009630209835602366,0.010275748752933217,0.3527212607161896,-0.5442341007652934,0
